,/lpc/nct6793d/control/0,/lpc/nct6793d/control/1,/lpc/nct6793d/control/2,/lpc/nct6793d/control/3,/lpc/nct6793d/control/4,/lpc/nct6793d/control/5,/lpc/nct6793d/voltage/0,/lpc/nct6793d/voltage/1,/lpc/nct6793d/voltage/2,/lpc/nct6793d/voltage/3,/lpc/nct6793d/voltage/4,/lpc/nct6793d/voltage/5,/lpc/nct6793d/voltage/6,/lpc/nct6793d/voltage/7,/lpc/nct6793d/voltage/8,/lpc/nct6793d/voltage/9,/lpc/nct6793d/voltage/10,/lpc/nct6793d/voltage/11,/lpc/nct6793d/voltage/12,/lpc/nct6793d/voltage/13,/lpc/nct6793d/voltage/14,/lpc/nct6793d/temperature/0,/lpc/nct6793d/temperature/1,/lpc/nct6793d/temperature/2,/lpc/nct6793d/temperature/3,/lpc/nct6793d/temperature/4,/lpc/nct6793d/temperature/5,/lpc/nct6793d/temperature/6,/lpc/nct6793d/fan/0,/lpc/nct6793d/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/fan/0,/atigpu/0/control/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0,/hdd/2/level/0,/hdd/2/data/0,/hdd/2/load/0,/hdd/2/temperature/0,/hdd/2/factor/0,/hdd/3/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VBAT","VTT","Voltage #11","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #1","Fan #2","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Fan","GPU Fan","GPU Core","GPU Memory","GPU Core","GPU Core","Temperature","Used Space","Temperature","Used Space","Remaining Life","Total Bytes Written","Used Space","Temperature","Write Amplification","Used Space"
12/16/2021 12:15:30,23.1372547,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,27.5,118,26.5,111,111,110,2160,1917.61365,3.125,3.125,0,3.125,2.34375,27,26,25,26,27,800.9129,800.9129,800.9129,800.9129,7.82155657,1.00406265,0.134925529,1.03730154,100.114113,26.1555252,4.150589,11.7182922,59.0000038,1284,39,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,489.10614,48.7926025,31,1.570865,0.007537842
12/16/2021 12:15:31,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,27.5,118,26.5,111,110,110,2166.934,1931.33044,3.125,1.5625,0,3.125,1.953125,26,27,25,26,27,800.9132,800.9132,800.9132,800.9132,7.77381325,0.9506584,0.134482786,1.03709853,100.114151,26.1549454,4.15049744,11.7183838,59.0000038,1283,39,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,489.10614,48.7926025,31,1.570865,0.007537842
12/16/2021 12:15:32,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,27.5,118,26.5,111,111,110,2153.11,1917.61365,3.125,1.5625,1.5625,3.125,2.34375,26,27,25,26,27,800.9135,800.9135,800.9135,800.9135,7.788948,0.9727336,0.130112812,1.03669155,100.114189,26.15242,4.150097,11.7187843,59.0000038,1282,39,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,489.10614,48.7926025,31,1.570865,0.007537842
12/16/2021 12:15:33,25.8823528,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,27.5,118,26.5,111,111,110,2173.913,1953.69031,0,1.5625,6.25,4.6875,3.125,26,27,25,26,27,800.913147,800.913147,800.913147,800.913147,7.845533,1.01743972,0.14431338,1.04197907,100.114143,26.1512222,4.149906,11.7189751,58.0000038,1282,39,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,489.10614,48.7926025,31,1.570865,0.007537842
12/16/2021 12:15:34,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,27.5,118,26.5,111,111,110,2170.418,1917.61365,3.125,0,3.125,4.6875,2.734375,26,27,25,26,27,800.912964,800.912964,800.912964,800.912964,7.79841232,0.983327,0.125589624,1.037902,100.11412,26.1501846,4.149742,11.7191391,58.0000038,1282,39,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,489.10614,48.7926025,31,1.570865,0.007537842
12/16/2021 12:15:35,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,27.5,118,26.5,111,111,110,2160,1928.57141,1.5625,0,1.5625,4.6875,1.953125,26,27,25,26,27,800.9132,800.9132,800.9132,800.9132,7.76813173,0.9555856,0.124665447,1.0356493,100.114151,26.1518021,4.14999771,11.7188835,58.0000038,1283,39,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,489.10614,48.7926025,31,1.570865,0.007537842
12/16/2021 12:15:36,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,27,118,26.5,111,110,110,2160,1931.33044,1.5625,1.5625,0,6.25,2.34375,27,27,25,26,27,800.9133,800.9133,800.9133,800.9133,7.83470058,1.01469445,0.1343958,1.03664529,100.114166,26.1511917,4.14990234,11.7189789,58.0000038,1284,39,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,489.10614,48.7926025,31,1.570865,0.007537842
12/16/2021 12:15:37,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,27,118,26.5,111,111,110,2166.934,1942.446,0,0,3.174603,6.25,2.35614777,27,27,25,26,27,800.9134,800.9134,800.9134,800.9134,7.79227972,0.9542647,0.149953276,1.037572,100.114174,26.1510544,4.14987946,11.7190018,58.0000038,1285,39,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,489.10614,48.7926025,31,1.570865,0.007537842
12/16/2021 12:15:38,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,27,118,26.5,111,111,110,2173.913,1945.245,1.5625,1.5625,4.615384,4.6875,3.10696959,26,27,25,26,27,800.9129,800.9129,800.9129,800.9129,7.782159,0.977847934,0.12229941,1.04139984,100.114113,26.148941,4.149544,11.7193375,58.0000038,1284,39,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,489.10614,48.7926025,31,1.570865,0.007537842
12/16/2021 12:15:39,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.576000035,1.016,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,29,27,118,26.5,111,111,110,2160,1928.57141,13.8461533,23.0769215,9.230768,21.53846,16.923069,27,29,26,28,29,2803.19727,3904.45313,3904.45313,4004.56738,12.4770765,5.402707,0.334780663,1.30386984,100.114182,26.28086,4.170479,11.6984024,58.0000038,1284,39,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,489.10614,48.7926025,31,1.570865,0.007537842
12/16/2021 12:15:40,28.62745,100,49.80392,49.80392,49.80392,49.80392,0.576000035,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,38,27,118,26.5,111,111,110,2149.68164,1928.57141,34.375,35.9375,32.8125,59.375,40.625,39,35,32,41,41,3904.45215,3904.45215,3904.45215,3904.45215,26.3952789,18.6734447,0.9116419,1.695609,100.114159,26.7177429,4.239807,11.6290741,58.0000038,1281,39,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,489.10614,48.7926025,31,1.570865,0.007537842
12/16/2021 12:15:41,30.5882359,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,42,27,118,26.5,111,110,110,2149.68164,1939.65515,78.125,68.75,79.6875,79.6875,76.5625,38,42,41,44,44,3904.45215,3904.45215,3904.45215,3904.45215,39.7358742,31.8521214,1.01068711,2.023475,100.114159,27.0308,4.289486,11.5793953,58.0000038,1281,39,300,1050,0.950000048,4,34,47.4652672,30,38.4083824,100,489.10614,48.7926025,31,1.570865,0.007537842
12/16/2021 12:15:43,37.2549,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,41,27,118,26.5,111,110,110,2170.418,1939.65515,52.77778,55.5555573,50,59.72222,54.51389,36,37,30,34,38,4004.565,3904.451,3904.451,3904.451,32.1071548,24.3480167,0.777083457,2.33865976,100.114128,27.02005,4.287781,11.5811,58.0000038,1283,39,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,489.10614,48.7926025,31,1.570865,0.007537842
12/16/2021 12:15:43,40.7843132,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,42,27,118,26.5,111,111,110,2156.54956,1928.57141,50,78.57143,80.35715,75,70.98215,32,33,43,41,42,3904.45313,3904.45313,3904.45313,3904.45313,35.9023743,28.2606812,0.8296519,1.70196116,100.114182,27.0904922,4.298958,11.5699234,57.0000038,1283,39,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,489.10614,48.7926025,31,1.570865,0.007537842
12/16/2021 12:15:44,40.7843132,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,43,27,118,26.5,111,111,110,2160,1953.69031,81.25,73.4375,87.5,96.875,84.765625,39,41,42,43,43,3904.45166,3904.45166,3904.45166,3904.45166,40.5718956,32.7281456,1.01885116,1.846001,100.114143,27.4018936,4.34837341,11.5205078,58.0000038,1282,39,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,489.10614,48.7926025,31,1.570865,0.007537842
12/16/2021 12:15:45,39.6078453,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,43,27,118,26.5,111,111,110,2153.11,1936.87231,73.4375,81.25,85.9375,92.1875,83.203125,36,42,43,43,43,3904.45239,3904.45239,3904.45239,3904.45239,38.39305,31.0379677,0.5245274,2.042415,100.114166,26.819313,4.255924,11.612957,57.0000038,1283,39,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,489.10614,48.7926025,31,1.570865,0.007537842
12/16/2021 12:15:46,39.6078453,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.136,0.120000005,0.136,43,27,118,26.5,111,110,110,2173.913,1931.33044,90.76923,93.84615,89.23077,92.30769,91.53846,34,40,41,45,45,3904.45215,3904.45215,3904.45215,3904.45215,39.1625938,32.02588,0.2756728,1.98279238,100.114159,27.10566,4.301365,11.5675163,57.0000038,1284,39,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,489.120239,48.793438,31,1.57085061,0.007537842
12/16/2021 12:15:47,39.6078453,100,49.80392,49.80392,49.80392,49.80392,0.576000035,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.136,0.120000005,0.136,42,27,118,26.5,111,110,110,2149.68164,1939.65515,45.3125,59.375,70.3125,71.875,61.71875,35,42,36,42,42,3904.45142,3904.45142,3904.45142,3904.45142,32.63356,25.6285667,0.270943463,1.5542866,100.114143,27.4217987,4.351532,11.5173492,57.0000038,1283,39,300,1050,0.950000048,1,34,47.4652672,30,38.4083824,100,489.120239,48.793438,31,1.57085061,0.007537842
12/16/2021 12:15:48,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.136,0.120000005,0.136,41,27.5,118,26.5,111,111,110,2153.11,1925.82031,45.3125,71.875,56.25,76.5625,62.5,38,37,37,41,42,3904.45142,3904.45142,3904.45142,3904.45142,32.6334877,25.6475258,0.1931115,1.650219,100.114143,27.9751663,4.43934631,11.4295349,57.0000038,1283,39,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,489.120239,48.793438,31,1.57085061,0.007537842
12/16/2021 12:15:49,36.47059,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,44,27.5,118,26.5,111,110,110,2166.934,1939.65515,89.0625,78.125,84.375,95.3125,86.71875,37,38,43,40,43,3904.45239,3904.45239,3904.45239,3904.45239,39.66826,32.3305168,0.546104968,1.79801786,100.114166,28.0172119,4.446018,11.422863,58.0000038,1281,39,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,489.120239,48.793438,31,1.57085061,0.007537842
12/16/2021 12:15:50,36.47059,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.3920002,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,43,27.5,118,26.5,111,111,110,2146.264,1928.57141,96.92308,100,98.46154,98.46154,98.46154,40,43,42,40,42,3904.45166,3904.45166,3904.45166,3904.45166,44.3204842,36.3786278,0.9770239,2.48765826,100.114143,29.278801,4.64621735,11.2226639,63.0000038,1309,40,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,489.120239,48.793438,31,1.57085061,0.007537842
12/16/2021 12:15:51,36.47059,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.3920002,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,43,27.5,118,26.5,111,111,110,2156.54956,1925.82031,100,93.75,95.3125,100,97.265625,39,39,43,44,44,3904.452,3904.452,3904.452,3904.452,44.12834,36.064312,1.041859,2.43088126,100.114151,28.9473038,4.59361267,11.2752686,64,1358,42,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,489.120239,48.793438,31,1.57085061,0.007537842
12/16/2021 12:15:52,35.294117,100,49.80392,49.80392,49.80392,49.80392,0.576000035,1.008,3.42400026,3.3920002,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,39,27.5,118,26.5,111,110,110,2149.68164,1914.89368,82.8125,46.875,59.375,71.875,65.234375,35,37,37,39,39,3904.45215,3904.45215,3904.45215,3904.45215,34.8501778,27.0359154,1.01655316,1.6666218,100.114159,28.8993683,4.586006,11.2828751,65,1438,43,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,489.120239,48.793438,31,1.57085061,0.007537842
12/16/2021 12:15:53,30.9803925,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.40800023,3.3920002,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,40,27.5,118,26.5,111,111,110,2153.11,1925.82031,78.125,59.375,65.625,67.1875,67.578125,35,40,39,40,40,3904.45166,3904.45166,3904.45166,3904.45166,36.08467,28.4704876,0.781118,1.77146733,100.114143,28.943985,4.59308624,11.275795,65,1501,44,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,489.120239,48.793438,31,1.57085061,0.007537842
12/16/2021 12:15:54,28.62745,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.3920002,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,40,27.5,118,26.5,111,111,110,2153.11,1914.89368,78.46154,50.7692337,61.53846,64.61538,63.8461533,33,35,35,38,38,3904.45264,3904.45264,3904.45264,3904.45264,34.54836,27.1305084,0.634739935,1.59452569,100.114166,28.8983612,4.585846,11.2830353,65,1523,44,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,489.120239,48.793438,31,1.57085061,0.007537842
12/16/2021 12:15:55,27.8431377,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.3920002,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,37,27.5,118,26.5,111,111,110,2153.11,1928.57141,76.92308,47.6923065,69.2307739,63.0769272,64.23077,34,38,37,36,38,3904.451,3904.451,3904.451,3904.451,32.7338753,25.3794155,0.5743797,1.63528562,100.114128,29.0166016,4.60461044,11.2642708,66,1528,44,900,1050,1.17500007,93,34,47.4652672,30,38.4083824,100,489.120239,48.793438,31,1.57085061,0.007537842
12/16/2021 12:15:56,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.3920002,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,38,27.5,118,26.5,111,111,110,2153.11,1925.82031,73.8461456,58.4615364,69.2307739,70.7692261,68.07692,39,37,40,37,40,3904.45215,3904.45215,3904.45215,3904.45215,34.2346458,26.7502861,0.597962558,1.95399356,100.114159,29.3422165,4.65628052,11.2126007,64,1530,44,900,1050,1.17500007,96,34,47.4652672,30,38.4083824,100,489.120239,48.793438,31,1.57085061,0.007537842
12/16/2021 12:15:57,28.62745,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.136,0.120000005,0.136,39,27.5,118,26.5,111,111,110,2153.11,1925.82031,54.6875,60.9375,31.25,48.4375,48.828125,31,38,33,37,37,3904.45215,3904.45215,3904.45215,3904.45215,28.58143,21.2657452,0.529421866,1.48451257,100.114159,30.6206436,4.85915375,11.0097275,61.0000038,1541,44,900,1050,1.17500007,81,34,47.4652672,30,38.4083824,100,489.120239,48.793438,31,1.57085061,0.007537842
12/16/2021 12:15:58,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.488000035,1.008,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,35,27.5,118,26.5,111,111,110,2149.68164,1917.61365,32.8125,45.3125,31.25,29.6875,34.765625,31,38,30,32,38,3904.452,3904.452,3904.452,3904.452,23.9717369,16.6525784,0.5725256,1.321119,100.114151,30.7806015,4.88453674,10.9843445,61.0000038,1430,39,900,1050,1.17500007,68,34,47.4652672,30,38.4083824,100,489.120239,48.793438,31,1.57085061,0.007537842
12/16/2021 12:15:59,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.576000035,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,37,27.5,118,26.5,111,111,110,2160,1939.65515,38.4615364,50.7692337,38.4615364,47.6923065,43.84615,34,36,33,37,37,3904.452,3904.452,3904.452,3904.452,29.5019684,22.1409321,0.589535058,1.544393,100.114151,31.1696243,4.94627,10.9226112,60.0000038,1326,39,900,1050,1.17500007,49,34,47.4652672,30,38.4083824,100,489.120239,48.793438,31,1.57085061,0.007537842
12/16/2021 12:16:00,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,42,27.5,118,26.5,111,111,110,2153.11,1928.57141,87.69231,81.53846,83.07693,86.15385,84.61539,40,41,39,42,42,3904.45044,3904.45044,3904.45044,3904.45044,39.71362,32.10058,0.645584047,2.29062247,100.114113,32.93097,5.22577667,10.6431046,61.0000038,1313,39,900,1050,1.17500007,40,34,47.4652672,30,38.4083824,100,489.120239,48.793438,31,1.57085061,0.007537842
12/16/2021 12:16:01,32.1568642,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.40800023,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,43,28,118,26.5,111,111,110,2166.934,1950.86707,95.3125,87.5,92.1875,93.75,92.1875,39,40,42,43,43,3904.45337,3904.45337,3904.45337,3904.45337,41.91269,34.1725044,0.700728238,2.505211,100.114189,34.8571777,5.53144455,10.3374367,61.0000038,1314,39,900,1050,1.17500007,25,34,47.4652672,30,38.4083824,100,489.120239,48.793438,31,1.57085061,0.007537842
12/16/2021 12:16:02,32.1568642,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.40800023,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,43,28,118,26.5,111,111,110,2156.54956,1917.61365,96.92308,84.61539,87.69231,96.92308,91.53846,38,42,42,44,44,3904.45142,3904.45142,3904.45142,3904.45142,42.8725052,35.1267281,0.733531535,2.5388577,100.114136,36.8476219,5.8473053,10.0215759,61.0000038,1315,39,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,489.120239,48.793438,31,1.57085061,0.007537842
12/16/2021 12:16:03,32.9411774,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.136,0.120000005,0.136,43,28,118,26.5,111,111,110,2149.68164,1939.65515,96.82539,95.2381,93.650795,98.4127,96.0317459,38,43,42,44,44,3904.45264,3904.45264,3904.45264,3904.45264,43.0622749,35.3191338,0.7470526,2.52124,100.114174,38.6816673,6.13834763,9.730534,61.0000038,1317,39,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,489.120239,48.793438,31,1.57085061,0.007537842
12/16/2021 12:16:04,32.9411774,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,43,28,118,26.5,111,111,110,2170.418,1931.33044,98.46154,92.30769,89.23077,93.84615,93.46154,39,40,43,37,43,3904.45117,3904.45117,3904.45117,3904.45117,42.63861,34.98134,0.6582937,2.36707139,100.114136,39.9201469,6.334881,9.534,61.0000038,1317,39,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,489.120239,48.793438,31,1.57085061,0.007537842
12/16/2021 12:16:05,32.9411774,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,43,28,118,26.5,111,111,110,2166.934,1939.65515,76.5625,85.9375,89.0625,84.375,83.984375,38,41,39,40,42,3904.452,3904.452,3904.452,3904.452,41.3229866,33.7166748,0.675323665,2.2136488,100.114151,40.51607,6.429447,9.439434,61.0000038,1315,39,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,489.120239,48.793438,31,1.57085061,0.007537842
12/16/2021 12:16:07,32.1568642,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,43,28,118,26.5,111,111,110,2173.913,1939.65515,86.15385,81.53846,87.69231,89.23077,86.15385,39,45,40,44,45,3904.45239,3904.45239,3904.45239,3904.45239,41.68524,33.99572,0.666529834,2.41946077,100.114166,37.24568,5.910473,9.958408,61.0000038,1315,39,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,489.120239,48.793438,31,1.57085061,0.007537842
12/16/2021 12:16:08,32.9411774,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,43,28,118,26.5,111,111,110,2160,1925.82031,100,87.69231,92.30769,93.84615,93.46154,40,44,39,44,44,3904.451,3904.451,3904.451,3904.451,42.72556,35.0332565,0.6446529,2.63142824,100.114128,38.1940842,6.060974,9.807907,61.0000038,1315,39,900,1050,1.17500007,24,34,47.4652672,30,38.4083824,100,489.120239,48.793438,31,1.57085061,0.007537842
12/16/2021 12:16:09,32.9411774,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,44,28,118,26.5,111,111,110,2166.934,1945.245,85.9375,79.6875,85.9375,84.375,83.984375,43,45,42,45,45,3904.45166,3904.45166,3904.45166,3904.45166,41.5204773,33.9019127,0.658706844,2.118621,100.114143,38.07507,6.04208755,9.826794,60.0000038,1319,39,900,1050,1.17500007,23,34,47.4652672,30,38.4083824,100,489.120239,48.793438,31,1.57085061,0.007537842
12/16/2021 12:16:10,32.9411774,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,44,28,118,26.5,111,111,110,2149.68164,1928.57141,84.375,82.8125,89.0625,98.4375,88.671875,38,45,44,39,44,3904.45239,3904.45239,3904.45239,3904.45239,42.87038,35.55122,0.4195833,2.04240179,100.114166,38.57296,6.12109756,9.747784,59.0000038,1317,39,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,489.120239,48.793438,31,1.57085061,0.007537842
