,/lpc/nct6793d/control/0,/lpc/nct6793d/control/1,/lpc/nct6793d/control/2,/lpc/nct6793d/control/3,/lpc/nct6793d/control/4,/lpc/nct6793d/control/5,/lpc/nct6793d/voltage/0,/lpc/nct6793d/voltage/1,/lpc/nct6793d/voltage/2,/lpc/nct6793d/voltage/3,/lpc/nct6793d/voltage/4,/lpc/nct6793d/voltage/5,/lpc/nct6793d/voltage/6,/lpc/nct6793d/voltage/7,/lpc/nct6793d/voltage/8,/lpc/nct6793d/voltage/9,/lpc/nct6793d/voltage/10,/lpc/nct6793d/voltage/11,/lpc/nct6793d/voltage/12,/lpc/nct6793d/voltage/13,/lpc/nct6793d/voltage/14,/lpc/nct6793d/temperature/0,/lpc/nct6793d/temperature/1,/lpc/nct6793d/temperature/2,/lpc/nct6793d/temperature/3,/lpc/nct6793d/temperature/4,/lpc/nct6793d/temperature/5,/lpc/nct6793d/temperature/6,/lpc/nct6793d/fan/0,/lpc/nct6793d/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/fan/0,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/control/0,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/level/0,/hdd/0/data/0,/hdd/0/load/0,/hdd/0/temperature/0,/hdd/0/factor/0,/hdd/1/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VBAT","VTT","Voltage #11","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #1","Fan #2","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Fan","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU Power","GPU PCIE Rx","GPU PCIE Tx","Remaining Life","Total Bytes Written","Used Space","Temperature","Write Amplification","Used Space"
12/17/2021 10:05:31,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.42400026,1,0.15200001,1,3.3920002,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,23,26,119,26,112,112,111,2156.54956,1917.61365,52.30769,47.6923065,58.4615364,55.384613,53.46154,22,22,23,21,23,3291.75317,3291.75317,3291.75317,3291.75317,24.1629353,19.98345,0,1.383485,99.7501,37.61786,5.995983,9.943211,45,1240.3125,3505.50024,2480.625,1073,4,3,0,0,33,2048,2018.21484,29.7851563,98.54565,34.546,4.8828125,1.953125,100,497.880554,48.9367523,25,1.57618821,0.007537842
12/17/2021 10:05:32,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,26,26,119,26,112,111,111,2163.46143,1931.33044,54.6875,45.3125,46.875,53.125,50,21,26,22,30,30,3291.75342,3291.75342,3291.75342,3291.75342,25.2245579,21.012886,0,1.50003123,99.75011,38.71611,6.171036,9.768158,45,1240.3125,3505.50024,2480.625,1073,4,2,0,2,33,2048,2031.05859,16.9414063,99.17278,32.557003,0,0.9765625,100,497.880554,48.9367523,25,1.57618821,0.007537842
12/17/2021 10:05:33,27.0588245,100,49.80392,49.80392,49.80392,49.80392,0.544,1.008,3.40800023,3.40800023,0.992000043,0.15200001,1,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,28,26,119,26,112,112,111,2149.68164,1906.77966,67.1875,67.1875,67.1875,68.75,67.578125,28,31,28,30,31,3291.753,3291.753,3291.753,3291.753,30.6839123,26.3786068,0,1.87094,99.75009,38.4272652,6.124996,9.814198,51,1252.96851,3505.50024,2505.937,1065,99,58,0,3,33,2048,2031.05469,16.9453125,99.17259,97.7430038,576.1719,67.38281,100,497.880554,48.9367523,25,1.57618821,0.007537842
12/17/2021 10:05:34,29.8039227,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.40800023,0.992000043,0.15200001,1,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,25,26,120,26,112,111,111,2156.54956,1914.89368,68.75,76.5625,59.375,56.25,65.234375,25,23,23,22,25,3291.75317,3291.75317,3291.75317,3291.75317,26.5496655,22.246357,0,2.02776027,99.7501,38.4296837,6.12538147,9.813812,54,1252.96851,3505.50024,2505.937,1058,99,58,0,3,33,2048,2022.42969,25.5703125,98.75145,99.11301,512.6953,70.3125,100,497.880554,48.9367523,25,1.57618821,0.007537842
12/17/2021 10:05:35,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.40800023,0.992000043,0.15200001,1,3.3920002,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,25,26,119,26,112,112,111,2149.68164,1904.09021,63.0769272,67.69231,56.92308,58.4615364,61.53846,23,26,27,24,27,3291.754,3291.754,3291.754,3291.754,27.2936363,22.9574852,0,2.078212,99.7501144,38.6825066,6.16568,9.773514,55,1252.96851,3505.50024,2505.937,1057,99,58,0,3,34,2048,2023.42969,24.5703125,98.80028,97.425,573.2422,70.3125,100,497.880554,48.9367523,25,1.57618821,0.007537842
12/17/2021 10:05:36,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.40800023,3.40800023,0.992000043,0.15200001,1,3.3920002,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,25,26,119,26,112,112,111,2163.46143,1928.57141,67.1875,56.25,67.1875,56.25,61.71875,22,26,25,22,26,3291.753,3291.753,3291.753,3291.753,27.2347279,22.9234848,0,2.076504,99.7500839,38.8097343,6.185959,9.753235,56,1252.96851,3505.50024,2505.937,1063,99,60,0,3,35,2048,2006.72656,41.2734375,97.9846954,97.75101,658.2031,77.14844,100,497.880554,48.9367523,25,1.57618821,0.007537842
12/17/2021 10:05:37,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.42400026,1,0.15200001,1,3.3920002,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,27,26,119,26,112,111,111,2149.68164,1928.57141,79.6875,70.3125,59.375,67.1875,69.140625,27,29,28,28,29,3291.75269,3291.75269,3291.75269,3291.75269,30.2980785,26.0237827,0,1.832411,99.7500839,38.7074471,6.169655,9.769539,50,1252.96851,3505.50024,2505.937,1085,5,4,0,1,35,2048,2033.25781,14.7421875,99.28017,51.316,412.109375,1419.92188,100,497.880554,48.9367523,25,1.57618821,0.007537842
12/17/2021 10:05:38,27.8431377,100,49.80392,49.80392,49.80392,49.80392,0.544,1.008,3.40800023,3.40800023,0.992000043,0.15200001,1,3.3920002,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,29,26,119,26,112,112,111,2160,1920.34143,98.46154,93.84615,93.84615,92.30769,94.61538,29,30,28,28,30,3291.754,3291.754,3291.754,3291.754,36.30098,31.8897762,0,2.49997568,99.7501144,39.1672668,6.24294662,9.696247,55,1252.96851,3505.50024,2505.937,1093,95,62,0,4,35,2048,2019.27344,28.7265625,98.5973358,89.61301,750.976563,92.77344,100,497.880554,48.9367523,25,1.57618821,0.007537842
12/17/2021 10:05:39,28.62745,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.40800023,0.992000043,0.15200001,1,3.3920002,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,27,26.5,119,26,112,112,111,2146.264,1917.61365,85.71429,87.30159,82.53968,82.53968,84.52381,26,28,25,25,28,3291.75244,3291.75244,3291.75244,3291.75244,30.99049,26.60021,0,2.34505,99.75008,38.92533,6.204384,9.73481,55,1252.96851,3505.50024,2505.937,1102,85,56,0,4,35,2048,2002.44141,45.5585938,97.77546,93.5620041,973.6328,116.210938,100,497.880554,48.9367523,25,1.57618821,0.007537842
12/17/2021 10:05:40,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.40800023,0.992000043,0.15200001,1,3.3920002,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,26,26.5,119,26,112,112,111,2160,1939.65515,76.92308,66.15385,73.8461456,69.2307739,71.53846,23,27,25,25,27,3291.755,3291.755,3291.755,3291.755,29.6838455,25.281414,0,2.31773186,99.75015,39.0213242,6.2196846,9.719509,56,1252.96851,3505.50024,2505.937,1111,99,65,0,5,35,2048,1993.94141,54.0585938,97.36042,96.233,1047.85156,110.351563,100,497.880554,48.9367523,25,1.57618821,0.007537842
12/17/2021 10:05:41,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.40800023,3.40800023,0.992000043,0.15200001,1,3.3920002,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,25,26.5,119,26,112,111,111,2142.85718,1904.09021,76.92308,78.46154,70.7692261,63.0769272,72.30769,23,24,24,24,25,3291.75269,3291.75269,3291.75269,3291.75269,29.4078178,25.03347,0,2.31662631,99.75008,39.1583138,6.24152,9.697674,57,1252.96851,3505.50024,2505.937,1120,99,66,0,5,35,2048,2002.44141,45.5585938,97.77546,94.26,822.2656,104.492188,100,497.880554,48.9367523,25,1.57618821,0.007537842
12/17/2021 10:05:42,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.40800023,3.40800023,0.992000043,0.15200001,1,3.3920002,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,25,26.5,119,26,112,111,111,2160,1942.446,70.3125,71.875,76.5625,64.0625,70.703125,23,27,24,24,27,3291.75366,3291.75366,3291.75366,3291.75366,29.30276,24.9298458,0,2.28497028,99.75011,39.25314,6.25663376,9.68256,57,1252.96851,3505.50024,2505.937,1129,96,65,0,5,36,2048,1994.47266,53.5273438,97.38636,90.2670059,853.5156,125,100,497.880554,48.9367523,25,1.57618821,0.007537842
12/17/2021 10:05:43,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.40800023,1,0.15200001,1,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,26,26.5,119,26,112,112,111,2149.68164,1914.89368,78.125,78.125,82.8125,82.8125,80.46875,27,28,27,27,28,3291.753,3291.753,3291.753,3291.753,30.99979,26.653986,0,2.24163842,99.75009,36.75819,5.858959,10.0802345,57,1252.96851,3505.50024,2505.937,1141,85,56,0,4,36,2048,1994.84766,53.1523438,97.40467,87.5060043,177.734375,29.296875,100,497.880554,48.9367523,25,1.57618821,0.007537842
12/17/2021 10:05:44,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.40800023,0.992000043,0.15200001,1,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,28,26.5,119,26,112,112,111,2163.46143,1917.61365,90.625,93.75,96.875,90.625,92.96875,29,29,28,28,29,3291.75366,3291.75366,3291.75366,3291.75366,34.48892,30.156868,0,2.29969978,99.75011,36.767,5.860363,10.0788307,57,1252.96851,3505.50024,2505.937,1153,84,56,0,4,36,2048,1994.84766,53.1523438,97.40467,87.257,778.3203,97.65625,100,497.883362,48.936882,25,1.57618582,0.007537842
12/17/2021 10:05:45,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.40800023,1,0.15200001,1,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,28,26.5,119,26,112,112,111,2149.68164,1917.61365,95.3125,93.75,93.75,98.4375,95.3125,27,29,27,28,29,3291.75366,3291.75366,3291.75366,3291.75366,33.9047127,29.5332661,0,2.30808926,99.75011,36.8700752,5.876793,10.0624008,57,1252.96851,3505.50024,2505.937,1159,77,51,0,4,36,2048,1994.84766,53.1523438,97.40467,83.45901,874.023438,91.796875,100,497.883362,48.936882,25,1.57618582,0.007537842
12/17/2021 10:05:46,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.40800023,0.992000043,0.15200001,1,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,28,26.5,119,26,112,112,111,2163.46143,1925.82031,92.1875,95.3125,95.3125,95.3125,94.53125,27,27,26,26,27,3291.75317,3291.75317,3291.75317,3291.75317,33.239994,28.9083366,0,2.27035928,99.75009,36.9284973,5.88610458,10.0530891,57,1252.96851,3505.50024,2505.937,1167,83,54,0,4,36,2048,1994.84766,53.1523438,97.40467,82.602005,848.6328,91.796875,100,497.883362,48.936882,25,1.57618582,0.007537842
12/17/2021 10:05:47,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.40800023,0.992000043,0.15200001,1,3.3920002,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,28,26.5,119,26,112,112,111,2149.68164,1904.09021,89.0625,92.1875,96.875,96.875,93.75,27,27,25,26,27,3291.75366,3291.75366,3291.75366,3291.75366,33.6265144,29.2737465,0,2.30964851,99.75011,37.0343475,5.902977,10.0362167,57,1252.96851,3505.50024,2505.937,1172,85,55,0,4,36,2048,1994.84766,53.1523438,97.40467,88.482,970.7031,105.46875,100,497.883362,48.936882,25,1.57618582,0.007537842
12/17/2021 10:05:48,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.568,1.016,3.40800023,3.42400026,1,0.15200001,1,3.3920002,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,26,26.5,119,26,112,111,111,2156.54956,1931.33044,78.125,73.4375,64.0625,71.875,71.875,23,27,24,23,26,3291.75317,3291.75317,3291.75317,3291.75317,30.4208965,26.1565685,0,1.92165172,99.75009,36.85318,5.87409973,10.065094,53,1252.96851,3505.50024,2505.937,1182,2,1,0,0,36,2048,924.2461,1123.75391,45.1292038,34.6540031,9.765625,4.8828125,100,497.883362,48.936882,25,1.57618582,0.007537842
12/17/2021 10:05:49,23.1372547,100,49.80392,49.80392,49.80392,49.80392,0.416,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,23,26.5,119,26,112,111,111,2170.418,1928.57141,51.5625,25,31.25,35.9375,35.9375,19,18,18,17,22,798.0008,798.0008,798.0008,798.0008,16.2631664,12.004405,0,1.3876977,99.7501,22.9062881,3.65107727,12.2881165,50,1126.406,3505.50024,2252.812,1192,0,1,0,0,36,2048,256.8047,1791.19531,12.5392914,28.795002,0,0,100,497.883362,48.936882,25,1.57618582,0.007537842
12/17/2021 10:05:50,20.3921566,100,49.80392,49.80392,49.80392,49.80392,0.336000025,1.016,3.40800023,3.42400026,1,0.15200001,1,3.40800023,3.18400025,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,21,26.5,119,26,112,111,111,2149.68164,1906.77966,4.6875,6.349206,3.125,9.375,5.88417625,17,17,17,16,21,798.000549,798.000549,798.000549,798.000549,6.10672474,1.97540379,0,0.9730047,99.75007,22.58741,3.60025024,12.3389435,49,1126.406,3505.50024,2252.812,1194,0,1,0,0,36,2048,256.8047,1791.19531,12.5392914,28.6990013,0,0,100,497.883362,48.936882,25,1.57618582,0.007537842
12/17/2021 10:05:51,20,100,49.80392,49.80392,49.80392,49.80392,0.336000025,1.016,3.40800023,3.42400026,1,0.15200001,1,3.3920002,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.136,20,26.5,119,26,112,111,111,2156.54956,1912.18127,1.5625,9.375,4.6875,7.8125,5.859375,16,18,17,16,20,798.000732,798.000732,798.000732,1396.50122,6.27700663,2.15823627,0,0.959919035,99.75009,22.58226,3.59943,12.3397636,48,1126.406,3505.50024,2252.812,1193,0,1,0,0,36,2048,256.8047,1791.19531,12.5392914,28.6990013,0,0,100,497.883362,48.936882,25,1.57618582,0.007537842
12/17/2021 10:05:52,20,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.44,1,0.15200001,1,3.3920002,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,20,26.5,119,26,112,111,111,2180.937,1934.09741,9.375,10.76923,10.9375,7.8125,9.72355652,16,18,16,16,21,798.000854,798.000854,798.000854,798.000854,11.8969736,2.10688114,0,0.953092635,99.75011,22.57608,3.598446,12.3407478,47,135,405.000031,270,1196,0,10,0,0,36,2048,256.8047,1791.19531,12.5392914,14.0380011,0,0,100,497.883362,48.936882,25,1.57618582,0.007537842
12/17/2021 10:05:53,20.7843132,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.42400026,1,0.15200001,1,3.3920002,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,20,26.5,119,26,112,111,111,2170.418,1931.33044,4.6875,4.6875,4.6875,7.8125,5.46875,17,18,17,16,20,798.000854,798.000854,798.000854,798.000854,13.4545488,1.65856516,0,0.9277296,99.75011,22.54219,3.59304428,12.3461494,46,135,405.000031,270,1196,0,10,0,0,36,2048,254.304688,1793.69531,12.4172211,14.0380011,0,0,100,497.883362,48.936882,25,1.57618582,0.007537842
12/17/2021 10:05:54,21.9607849,100,49.80392,49.80392,49.80392,49.80392,0.336000025,1.016,3.40800023,3.42400026,1,0.15200001,1,3.3920002,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,20,26,119,26,112,111,111,2156.54956,1909.47668,6.153846,1.53846145,3.076923,4.615384,3.84615064,15,17,16,16,21,798.0008,798.0008,798.0008,798.0008,13.3791733,1.58472347,0,0.9329445,99.7501,22.5002365,3.586357,12.3528366,45,135,405.000031,270,1194,0,10,0,0,36,2048,251.554688,1796.44531,12.2829437,14.0380011,0.9765625,0,100,497.883362,48.936882,25,1.57618582,0.007537842
12/17/2021 10:05:55,23.1372547,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.42400026,1,0.15200001,1,3.3920002,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,20,26,119,26,112,111,111,2153.11,1920.34143,4.6875,3.125,3.125,3.125,3.515625,15,17,17,16,20,798.000854,798.000854,798.000854,798.000854,13.2817593,1.49909532,0,0.926709,99.75011,22.48935,3.58462143,12.3545723,45,135,405.000031,270,1192,0,10,0,0,36,2048,250.554688,1797.44531,12.2341156,14.0380011,0,0,100,497.883362,48.936882,25,1.57618582,0.007537842
12/17/2021 10:05:56,23.1372547,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.42400026,1,0.15200001,1,3.3920002,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,20,26,119,26,112,111,111,2153.11,1909.47668,6.153846,3.076923,7.69230747,3.076923,4.999995,15,18,17,16,20,798.0008,798.0008,798.0008,798.0008,13.4533148,1.662347,0,0.9350518,99.7501,22.4857635,3.58404922,12.3551445,45,135,405.000031,270,1190,0,10,0,0,36,2048,247.304688,1800.69531,12.0754242,14.0380011,0,0,100,497.883362,48.936882,25,1.57618582,0.007537842
12/17/2021 10:05:57,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.42400026,1,0.15200001,1,3.3920002,3.2,0.984,0.15200001,0.120000005,0.136,0.120000005,0.128,20,26,119,26,112,111,111,2173.913,1945.245,6.153846,3.076923,7.69230747,9.230768,6.53846264,16,17,17,17,20,1995.00281,798.00116,798.00116,798.00116,13.3974371,1.60840333,0,0.9384261,99.750145,22.4326553,3.57558441,12.3636093,45,135,405.000031,270,1188,0,10,0,0,36,2048,247.304688,1800.69531,12.0754242,14.0380011,0,0,100,497.883362,48.936882,25,1.57618582,0.007537842
12/17/2021 10:05:58,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.44,1,0.15200001,1,3.3920002,3.2,0.984,0.144000009,0.128,0.136,0.120000005,0.128,20,26,119,26,112,111,111,2156.54956,1920.34143,7.8125,7.8125,9.375,7.8125,8.203125,16,17,16,16,20,798.0005,798.0005,798.0005,798.0005,13.5133152,1.72258711,0,0.93901515,99.75006,22.42186,3.573864,12.36533,44,135,405.000031,270,1184,0,10,0,0,36,2048,247.304688,1800.69531,12.0754242,14.0380011,0.9765625,0,100,497.883362,48.936882,25,1.57618582,0.007537842
12/17/2021 10:05:59,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.42400026,1,0.15200001,1,3.3920002,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,20,26,119,26,112,111,111,2170.418,1931.33044,3.125,1.5625,4.6875,3.125,3.125,16,17,17,16,20,798.0008,798.0008,798.0008,798.0008,13.3111076,1.51762986,0,0.93134886,99.7501,22.4244461,3.574276,12.3649178,44,135,405.000031,270,1182,0,10,0,0,36,2048,247.304688,1800.69531,12.0754242,14.0380011,0,0,100,497.883362,48.936882,25,1.57618582,0.007537842
12/17/2021 10:06:00,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.42400026,1,0.15200001,1,3.3920002,3.2,0.984,0.144000009,0.128,0.136,0.120000005,0.128,20,26,119,26,112,111,111,2153.11,1920.34143,7.8125,1.5625,1.5625,3.125,3.515625,16,18,16,16,20,798.0008,798.0008,798.0008,798.0008,13.27775,1.49244452,0,0.9355377,99.7501,22.4163589,3.5729866,12.3662071,44,135,405.000031,270,1180,1,11,0,0,36,2048,247.304688,1800.69531,12.0754242,13.942,0,0,100,497.883362,48.936882,25,1.57618582,0.007537842
12/17/2021 10:06:01,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.42400026,1,0.15200001,1,3.3920002,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,20,25.5,119,26,112,111,111,2177.41943,1923.0769,9.375,3.125,3.125,6.25,5.46875,16,18,17,16,20,798.000854,798.000854,798.000854,798.000854,13.3043146,1.50730336,0,0.932091355,99.75011,22.41391,3.5725975,12.3665962,44,135,405.000031,270,1179,0,10,0,0,36,2048,247.304688,1800.69531,12.0754242,13.942,0,0,100,497.883362,48.936882,25,1.57618582,0.007537842
12/17/2021 10:06:02,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.42400026,1,0.15200001,1,3.3920002,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,20,25.5,119,26,112,111,111,2156.54956,1923.0769,1.5625,4.6875,9.375,4.6875,5.078125,15,17,16,16,20,798.000732,798.000732,798.000732,798.000732,13.1950121,1.40163743,0,0.9273547,99.75009,22.4165268,3.57301331,12.36618,44,135,405.000031,270,1177,0,10,0,0,36,2048,247.304688,1800.69531,12.0754242,14.0380011,0,0,100,497.883362,48.936882,25,1.57618582,0.007537842
12/17/2021 10:06:03,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.42400026,1,0.15200001,1,3.3920002,3.18400025,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,20,25.5,119,26,112,111,111,2170.418,1945.245,3.076923,3.076923,3.076923,1.53846145,2.692306,15,16,17,16,20,798.000854,798.000854,798.000854,798.000854,13.2484026,1.453347,0,0.9280936,99.75011,22.4157333,3.57288742,12.3663063,43,135,405.000031,270,1176,0,10,0,0,36,2048,247.304688,1800.69531,12.0754242,13.942,0,0,100,497.883362,48.936882,25,1.57618582,0.007537842
12/17/2021 10:06:04,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.42400026,1,0.15200001,1,3.3920002,3.18400025,0.984,0.144000009,0.128,0.136,0.120000005,0.128,20,25.5,119,26,112,111,111,2156.54956,1923.0769,1.5625,4.6875,4.6875,3.125,3.515625,16,17,16,16,20,798.000732,798.000732,798.000732,798.000732,13.1899281,1.41141534,0,0.9233746,99.75009,22.4158783,3.57291031,12.3662834,43,135,405.000031,270,1174,0,10,0,0,36,2048,247.304688,1800.69531,12.0754242,14.0380011,0,0,100,497.883362,48.936882,25,1.57618582,0.007537842
12/17/2021 10:06:05,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.44,1,0.15200001,1,3.3920002,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,20,25.5,119,26,112,111,111,2170.418,1934.09741,4.6875,3.125,6.25,4.6875,4.6875,16,17,16,16,20,798.000732,798.000732,798.000732,798.000732,13.2244883,1.42597,0,0.927681,99.75009,22.4151611,3.57279587,12.3663979,43,135,405.000031,270,1172,0,10,0,0,35,2048,247.304688,1800.69531,12.0754242,14.0380011,0,0,100,497.883362,48.936882,25,1.57618582,0.007537842
12/17/2021 10:06:06,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.44,1,0.15200001,1,3.3920002,3.18400025,0.984,0.144000009,0.128,0.136,0.120000005,0.128,20,25.5,119,26,112,111,111,2153.11,1923.0769,1.5625,1.5625,3.125,4.6875,2.734375,15,17,16,16,21,798.000854,798.000854,798.000854,798.000854,13.1880684,1.40812743,0,0.9221452,99.75011,22.41497,3.57276535,12.3664284,43,135,405.000031,270,1170,0,10,0,0,35,2048,247.304688,1800.69531,12.0754242,14.0380011,0,0,100,497.883362,48.936882,25,1.57618582,0.007537842
12/17/2021 10:06:07,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.42400026,1,0.15200001,1,3.3920002,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,20,25.5,119,26,112,111,111,2156.54956,1942.446,1.5625,0,4.6875,4.6875,2.734375,15,17,17,16,20,798.0008,798.0008,798.0008,798.0008,13.3774042,1.57335448,0,0.9281259,99.7501,22.4128189,3.572422,12.3667717,43,135,405.000031,270,1169,0,10,0,0,35,2048,247.304688,1800.69531,12.0754242,14.0380011,0,0,100,497.883362,48.936882,25,1.57618582,0.007537842
12/17/2021 10:06:08,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.42400026,1,0.15200001,1,3.3920002,3.2,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,23,25,119,26,112,111,111,2156.54956,1923.0769,14.0625,15.625,23.4375,15.625,17.1875,16,18,18,17,20,798.00116,798.00116,798.00116,798.00116,17.7192955,5.894867,0,1.13030386,99.750145,22.5017471,3.58659744,12.3525963,43,135,405.000031,270,1166,9,15,0,0,35,2048,263.6797,1784.32031,12.8749847,13.942,0,0,100,497.883362,48.936882,25,1.57618582,0.007537842
