,/lpc/nct6793d/control/0,/lpc/nct6793d/control/1,/lpc/nct6793d/control/2,/lpc/nct6793d/control/3,/lpc/nct6793d/control/4,/lpc/nct6793d/control/5,/lpc/nct6793d/voltage/0,/lpc/nct6793d/voltage/1,/lpc/nct6793d/voltage/2,/lpc/nct6793d/voltage/3,/lpc/nct6793d/voltage/4,/lpc/nct6793d/voltage/5,/lpc/nct6793d/voltage/6,/lpc/nct6793d/voltage/7,/lpc/nct6793d/voltage/8,/lpc/nct6793d/voltage/9,/lpc/nct6793d/voltage/10,/lpc/nct6793d/voltage/11,/lpc/nct6793d/voltage/12,/lpc/nct6793d/voltage/13,/lpc/nct6793d/voltage/14,/lpc/nct6793d/temperature/0,/lpc/nct6793d/temperature/1,/lpc/nct6793d/temperature/2,/lpc/nct6793d/temperature/3,/lpc/nct6793d/temperature/4,/lpc/nct6793d/temperature/5,/lpc/nct6793d/temperature/6,/lpc/nct6793d/fan/0,/lpc/nct6793d/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/temperature/1,/atigpu/0/temperature/2,/atigpu/0/temperature/4,/atigpu/0/temperature/5,/atigpu/0/temperature/9,/atigpu/0/power/0,/atigpu/0/fan/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/clock/2,/atigpu/0/voltage/0,/atigpu/0/voltage/1,/atigpu/0/voltage/2,/atigpu/0/load/0,/atigpu/0/load/1,/atigpu/0/control/0,/hdd/0/level/0,/hdd/0/data/0,/hdd/0/load/0,/hdd/0/temperature/0,/hdd/0/factor/0,/hdd/1/level/0,/hdd/1/data/0,/hdd/1/load/0,/hdd/1/temperature/0,/hdd/1/factor/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VBAT","VTT","Voltage #11","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #1","Fan #2","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Memory","GPU VRM Core","GPU VRM Memory #1","GPU VRM Memory #2","GPU Hot Spot","GPU Total","GPU Fan","GPU Core","GPU Memory","GPU SOC","GPU Core","GPU Memory","GPU SOC","GPU Core","GPU Memory","GPU Fan","Remaining Life","Total Bytes Written","Used Space","Temperature","Write Amplification","Remaining Life","Total Bytes Written","Used Space","Temperature","Write Amplification"
03/20/2022 00:00:33,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,20,24.5,117,26.5,110,109,109,1656.44177,2173.913,4.615384,4.615384,7.69230747,7.69230747,6.153846,15,18,17,16,20,798.0005,798.0005,798.0005,798.0005,11.5106726,1.82532251,0,0.946350932,99.75006,37.185463,5.927063,10.0121307,46,46,0,0,0,46,10,0,791,200,36,0.775000036,0.675,0.8,0,1,0,99,2041.09827,84.3842239,26,1.51609206,100,1111.94263,69.10983,26,1.519951
03/20/2022 00:00:34,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,20,24.5,117,26.5,110,109,109,1660.5166,2180.937,3.125,3.125,3.125,6.25,3.90625,15,18,16,16,20,798.0011,798.0011,798.0011,798.0011,11.5527592,1.84773672,0,0.9370375,99.75014,37.1840744,5.92684174,10.012352,46,46,0,0,0,46,10,0,791,200,35,0.775000036,0.675,0.8,0,1,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:00:35,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.3920002,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,20,24.5,117,26.5,110,109,109,1648.35168,2188.00659,1.5625,1.5625,4.6875,6.25,3.515625,15,17,17,16,20,798.000366,798.000366,798.000366,798.000366,11.6089821,1.77040577,0,0.934088051,99.7500458,37.1835,5.92675,10.0124435,46,48,0,0,0,46,10,0,791,200,36,0.775000036,0.675,0.8,0,1,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:00:36,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,20,24.5,117,26.5,110,109,109,1656.44177,2180.937,3.125,1.5625,1.5625,4.6875,2.734375,15,18,16,17,20,798.001,798.001,1695.752,1695.752,11.6327238,1.77126074,0,0.9402434,99.75012,37.17967,5.92614,10.0130539,46,46,0,0,0,46,10,0,791,200,33,0.775000036,0.675,0.8,0,1,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:00:37,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.3920002,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,20,24.5,117,26.5,110,109,109,1658.47668,2188.00659,3.125,3.125,6.25,6.25,4.6875,15,17,16,16,20,798.000732,798.000732,798.000732,798.000732,11.7279482,1.82205415,0,0.9448905,99.75009,37.1469078,5.92091751,10.0182762,46,48,0,0,0,46,10,0,791,200,33,0.775000036,0.675,0.8,0,1,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:00:38,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,20,24.5,117,26.5,110,109,109,1648.35168,2173.913,3.125,7.8125,12.5,4.6875,7.03125,15,18,17,17,20,1496.252,1496.252,1496.252,1496.252,11.7567472,2.10158134,0,0.9472408,99.75013,37.14332,5.92034531,10.0188484,46,46,0,0,0,46,10,0,791,200,34,0.775000036,0.675,0.8,0,1,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:00:39,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.3920002,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,20,24.5,117,26.5,110,109,109,1650.3667,2180.937,1.5625,3.125,1.5625,3.125,2.34375,16,17,16,17,20,798.000549,798.000549,798.000549,798.000549,11.2137241,1.7768178,0,0.933687866,99.75007,37.1426468,5.92023849,10.0189552,46,46,0,0,0,46,10,0,791,200,36,0.775000036,0.675,0.8,0,1,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:00:40,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,20,24.5,117,26.5,110,109,109,1648.35168,2184.466,1.5625,6.25,3.125,1.5625,3.125,15,18,16,17,20,798.000854,798.000854,798.000854,798.000854,11.4703264,1.8353039,0,0.9355824,99.75011,37.1340561,5.918869,10.0203247,46,46,0,0,0,46,10,0,791,200,33,0.775000036,0.675,0.8,0,1,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:00:41,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.336000025,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.3920002,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,20,24.5,117,26.5,110,109,109,1658.47668,2188.00659,4.615384,9.230768,10.76923,15.3846149,10.0000019,15,18,16,16,21,798.0008,798.0008,798.0008,798.0008,11.1217127,1.92813325,0,0.9671107,99.7501,37.1347771,5.91898346,10.02021,46,48,0,0,0,46,10,0,791,202,38,0.775000036,0.675,0.8,0,1,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:00:42,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,20,24.5,117,26.5,110,109,109,1658.47668,2188.00659,1.53846145,6.153846,4.615384,4.615384,4.23076725,15,18,16,16,20,798.0008,798.0008,798.0008,798.0008,11.4550467,1.78979862,0,0.9391033,99.7501,37.13516,5.91904449,10.0201492,46,46,0,0,0,46,10,0,791,200,34,0.775000036,0.675,0.8,0,1,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:00:43,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,21,24.5,117,26.5,110,109,109,1648.35168,2180.937,23.4375,29.6875,25,21.875,25,17,19,18,18,21,3291.75464,3291.75464,3591.00513,3291.75464,15.1940956,7.38305044,0,1.25320745,99.75014,37.3018951,5.94562149,9.993572,47,48,0,0,0,47,17,0,792,964,109,0.775000036,0.85,0.8,5,1,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:00:44,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,24,24.5,117,26.5,110,109,109,1648.35168,2184.466,40.625,42.1875,40.625,53.125,44.140625,20,24,26,27,27,3291.75366,3291.75366,3291.75366,3291.75366,24.2249756,18.3814659,0,1.4880017,99.75011,37.65577,6.0020256,9.937168,47,48,0,0,0,47,11,0,792,278,44,0.775000036,0.675,0.8,0,1,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:00:45,81.1764755,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,26,24.5,117,26.5,110,109,109,1656.44177,2188.00659,29.6875,28.125,37.5,40.625,33.984375,19,26,21,20,26,3491.25342,3291.75317,3291.75317,3291.75317,27.4463253,18.5131111,0,1.28781259,99.7501,37.9213028,6.04434967,9.894844,47,46,0,0,0,47,10,0,791,200,36,0.775000036,0.675,0.8,0,1,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:00:46,81.56863,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,26,24.5,117,26.5,110,109,109,1668.72681,2180.937,31.25,28.125,37.5,45.3125,35.546875,21,27,26,21,27,3291.75317,3291.75317,3291.75317,3291.75317,28.5790768,19.3704166,0,1.32185042,99.7501,38.9394264,6.20663071,9.732563,46,46,0,0,0,46,10,0,791,202,33,0.775000036,0.675,0.8,0,1,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:00:47,81.1764755,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,26,24.5,117,26.5,110,109,109,1668.72681,2180.937,20.3125,28.125,34.375,59.375,35.546875,19,21,26,20,26,3491.25366,3291.75342,3391.50366,3291.75342,27.4030952,18.1924477,0,1.284926,99.75011,38.4991379,6.13645172,9.802742,46,46,0,0,0,46,10,0,791,200,34,0.775000036,0.675,0.8,0,1,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:00:48,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,26,24.5,117,26.5,110,109,109,1664.61157,2188.00659,31.25,23.4375,29.6875,43.75,32.03125,19,28,20,20,28,3291.75269,3291.75269,3291.75269,3291.75269,27.0335445,17.9425812,0,1.18677557,99.7500839,38.6378746,6.15856552,9.780628,46,46,0,0,0,46,10,0,791,200,51,0.775000036,0.675,0.8,0,1,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:00:49,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,27,24.5,117,26.5,110,109,109,1662.56152,2188.00659,23.0769215,18.4615364,43.07692,55.384613,34.9999962,20,21,21,26,26,3291.75342,3291.75342,3291.75342,3291.75342,27.2458363,18.2077446,0,1.22202384,99.75011,38.73638,6.174267,9.764927,47,46,0,0,0,47,10,0,791,200,34,0.775000036,0.675,0.8,0,1,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:00:50,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,25,24.5,117,26.5,110,109,109,1660.5166,2188.00659,15.3846149,36.9230728,24.6153831,44.6153831,30.3846188,19,20,20,26,26,3291.75366,3291.75366,3291.75366,3391.504,26.1934471,16.43875,0,1.088711,99.7501144,38.81129,6.186207,9.752987,47,46,0,0,0,47,10,0,791,200,35,0.775000036,0.675,0.8,0,1,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:00:51,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,25,24.5,117,26.5,110,109,109,1658.47668,2188.00659,29.6875,12.5,32.8125,56.25,32.8125,19,21,28,25,28,3291.75366,3391.50366,3291.75366,3291.75366,26.93587,17.1355267,0,1.17631984,99.75011,39.5357361,6.3016777,9.637516,46,46,0,0,0,46,10,0,791,202,33,0.775000036,0.675,0.8,0,1,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:00:52,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,25,24.5,117,26.5,110,109,109,1654.41174,2163.46143,35.9375,28.125,32.8125,68.75,41.40625,25,27,26,24,27,3291.75269,3291.75269,3291.75269,3291.75269,27.9155025,18.7119312,0,1.36422479,99.7500839,39.32776,6.268528,9.670666,47,48,0,0,0,47,14,0,792,608,126,0.775000036,0.85,0.8,7,3,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:00:53,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,27,25,117,26.5,110,109,109,1646.34143,2166.934,98.4375,98.4375,98.4375,100,98.828125,27,27,26,27,27,3291.75317,3291.75317,3291.75317,3291.75317,38.0468445,31.7753372,0,2.297789,99.75009,39.9038963,6.360359,9.578835,47,50,0,0,0,47,18,0,790,748,241,0.8,0.675,0.8,19,9,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:00:54,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,26,25,117,26.5,110,109,109,1648.35168,2188.00659,81.25,84.375,78.125,89.0625,83.203125,21,23,22,23,24,3291.75366,3291.75366,3291.75366,3291.75366,32.6577034,27.3563766,0,2.03739977,99.7501144,38.5745239,6.148468,9.790726,47,48,0,0,0,47,15,0,791,722,123,0.775000036,0.85,0.8,8,2,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:00:55,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,27,25,117,26.5,110,109,109,1656.44177,2188.00659,37.5,34.375,40.625,39.0625,37.890625,21,26,21,21,26,3391.50317,3291.75317,3491.25342,3291.75317,27.1404648,18.5987988,0,1.27740717,99.7501,39.0726128,6.2278595,9.711334,47,46,0,0,0,47,10,0,791,200,46,0.775000036,0.675,0.8,0,1,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:00:56,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,26,25,117,26.5,110,109,109,1660.5166,2188.00659,18.75,10.9375,25,68.75,30.859375,18,27,20,20,25,3291.75366,3291.75366,3291.75366,3291.75366,25.3439274,16.8781662,0,1.14466858,99.7501144,39.2593346,6.257622,9.681572,47,48,0,0,0,47,10,0,791,200,36,0.775000036,0.675,0.8,0,1,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:00:57,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,26,25,117,26.5,110,109,109,1650.3667,2180.937,17.1875,21.875,32.8125,64.0625,33.984375,20,22,28,28,28,3291.753,3291.753,3291.753,3291.753,27.07474,18.5417614,0,1.24262989,99.7500839,40.1937,6.40655136,9.532642,46,46,0,0,0,46,10,0,791,202,37,0.775000036,0.675,0.8,0,1,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:00:58,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,27,25,117,26.5,110,109,109,1656.44177,2188.00659,34.375,21.875,25,54.6875,33.984375,18,21,20,27,27,3491.25366,3291.75342,3291.75342,3391.50342,26.0610256,17.47313,0,1.15812087,99.75011,39.7235146,6.331608,9.607586,46,46,0,0,0,46,10,0,792,200,38,0.775000036,0.675,0.8,0,1,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:00:59,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,26,25,117,26.5,110,109,109,1666.66663,2188.00659,20.3125,17.1875,28.125,59.375,31.25,19,21,21,26,26,3291.75342,3291.75342,3291.75342,3291.75342,25.6959724,17.150959,0,1.12195373,99.75011,39.8511734,6.35195541,9.587238,47,48,0,0,0,47,14,0,791,656,115,0.8,0.85,0.8,8,3,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:01:00,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,25,25,117,26.5,110,109,109,1648.35168,2180.937,42.1875,28.125,35.9375,64.0625,42.578125,26,27,26,25,27,3291.75342,3291.75342,3291.75342,3291.75342,28.6082,20.1069565,0,1.30678821,99.7501,39.9334526,6.36507034,9.574123,46,46,0,0,0,46,10,0,791,200,40,0.775000036,0.675,0.8,0,1,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:01:01,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,25,25,117,26.5,110,109,109,1642.33582,2170.418,39.0625,35.9375,35.9375,59.375,42.578125,20,21,21,24,24,3291.75317,3291.75317,3291.75317,3391.50317,26.3784313,18.0695381,0,1.22962272,99.7501,40.0636673,6.385826,9.553368,47,46,0,0,0,47,10,0,791,200,35,0.775000036,0.675,0.8,0,1,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:01:02,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,24,25,117,26.5,110,109,109,1666.66663,2188.00659,29.6875,12.5,26.5625,62.5,32.8125,25,22,21,29,29,3291.75342,3291.75342,3291.75342,3291.75342,26.6795063,17.66194,0,1.21901762,99.75011,40.76076,6.496937,9.442257,47,48,0,0,0,47,10,0,791,202,35,0.775000036,0.675,0.8,0,1,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:01:03,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,27,25,117,26.5,110,109,109,1656.44177,2188.00659,79.6875,79.6875,75,92.1875,81.640625,26,28,23,27,28,3291.7522,3291.7522,3291.7522,3291.7522,34.1802673,28.7251282,0,2.22714019,99.75007,40.7697372,6.49836731,9.440826,48,48,0,0,0,48,14,0,789,296,276,0.8,0.675,0.8,17,1,0,99,2041.10083,84.38353,26,1.5160917,100,1111.94263,69.10983,26,1.51995111
03/20/2022 00:01:04,81.1764755,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.40800023,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,26,25,117,26.5,110,109,109,1658.47668,2180.937,67.1875,73.4375,73.4375,76.5625,72.65625,18,19,19,18,22,1795.50146,1795.50146,798.0007,798.0007,28.8639259,22.86721,0,1.73790431,99.7500839,39.3259163,6.26823425,9.670959,47,48,0,0,0,47,10,0,791,200,35,0.775000036,0.675,0.8,0,1,0,99,2041.11011,84.38363,26,1.51609063,100,1111.94275,69.10983,26,1.51995087
03/20/2022 00:01:06,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,27,25,117,26.5,110,109,109,1668.72681,2188.00659,20.3125,81.25,28.125,28.125,39.453125,20,28,26,21,27,3291.755,3291.755,3291.755,3291.755,29.3669567,19.53347,0,1.30424857,99.75015,39.42744,6.284416,9.654778,47,48,0,0,0,47,10,0,792,200,32,0.775000036,0.675,0.8,0,1,0,99,2041.11011,84.38363,26,1.51609063,100,1111.94275,69.10983,26,1.51995087
03/20/2022 00:01:07,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.536,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,27,25,117,26.5,110,109,109,1660.5166,2191.55835,25.3731365,77.61194,28.35821,16.4179077,36.9403,27,28,27,22,27,3291.75269,3291.75269,3291.75269,3291.75269,27.967514,19.4004631,0,1.27001512,99.75008,40.14734,6.39916229,9.540031,47,48,0,0,0,47,10,0,791,202,61,0.8,0.675,0.8,1,1,0,99,2041.11011,84.38363,26,1.51609063,100,1111.94275,69.10983,26,1.51995087
03/20/2022 00:01:07,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.40800023,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,26,25,117,26.5,110,109,109,1650.3667,2180.937,31.14754,65.57377,29.5081978,16.39344,35.65574,26,23,21,25,27,3291.754,3291.754,3291.754,3291.754,27.3220863,19.76854,0,1.319918,99.7501144,39.6678467,6.322735,9.616459,47,48,0,0,0,47,12,0,792,402,64,0.775000036,0.675,0.8,2,1,0,99,2041.11011,84.38363,26,1.51609063,100,1111.94275,69.10983,26,1.51995087
03/20/2022 00:01:08,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,28,25,117,26.5,110,109,109,1656.44177,2180.937,50,48.4375,65.625,84.375,62.109375,22,23,24,29,29,3291.75317,3291.75317,3291.75317,3291.75317,34.0043335,24.3640938,0,1.50321686,99.7501,39.4857178,6.293705,9.645489,47,48,0,0,0,47,10,0,791,200,39,0.775000036,0.675,0.8,0,1,0,99,2041.11011,84.38363,26,1.51609063,100,1111.94275,69.10983,26,1.51995087
03/20/2022 00:01:09,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.528,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,24,25.5,117,26.5,110,109,109,1660.5166,2188.00659,23.4375,14.0625,21.875,28.125,21.875,19,19,19,18,22,897.750732,897.750732,1596.00122,1596.00122,20.7505455,11.533433,0,1.22644722,99.75008,39.5870743,6.30986,9.6293335,47,46,0,0,0,47,10,0,792,200,38,0.775000036,0.675,0.8,0,1,0,99,2041.11011,84.38363,26,1.51609063,100,1111.94275,69.10983,26,1.51995087
03/20/2022 00:01:10,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.160000011,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,26,25.5,117,26.5,110,109,109,1650.3667,2184.466,39.0625,29.6875,29.6875,59.375,39.453125,21,21,23,20,24,3291.754,3291.754,3291.754,3291.754,27.7032566,18.6254025,0,1.36160445,99.75012,39.78617,6.3415947,9.597599,47,46,0,0,0,47,10,0,792,212,48,0.775000036,0.675,0.8,0,1,0,99,2041.11011,84.38363,26,1.51609063,100,1111.94275,69.10983,26,1.51995087
